"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","GFLUX..Averaged_Ground_Heat_Flux.","Air.Temperature.0m..Height...0.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall Amount Acc (Height = 0)"
"1","2019-04-26",274.38,275.21,-19,11.2,163.1,274.387542724609,0.928470253944397,0,0,13.7679452896118,0
"2","2019-04-26 06:00:00",274.47,276.77,-42.9,-6,171.5,274.478942871094,0.883593857288361,0,0,10.1828622817993,0.000457763671875
"3","2019-04-26 12:00:00",273.67,275.7,-45,-41.2,66.5,273.671691894531,0.998187839984894,0,0,11.1693239212036,0
"4","2019-04-26 18:00:00",274,275.97,-58.9,-58.8,111.2,274.002044677734,1.00000476837158,9.5367431640625e-07,0,15.6386289596558,0
"5","2019-04-27",274.52,275.72,-33.7,-33.9,180.4,274.527709960938,1.00000333786011,4.64916229248047e-06,0,16.4918918609619,0
"6","2019-04-27 06:00:00",274.64,275.81,-33.1,-32.7,194,274.645660400391,1.00000369548798,7.15255737304688e-07,0,17.0913505554199,0
"7","2019-04-27 12:00:00",273.97,276.32,-54.2,-52.4,105.8,273.979736328125,1.00000405311584,0.000253617763519287,0,11.979341506958,0
"8","2019-04-27 18:00:00",273.77,275.12,-37.8,-36.2,79.1,273.775604248047,1.00000500679016,4.05311584472656e-06,0,14.2231378555298,0
"9","2019-04-28",274.29,275.47,-31.8,-11.5,149,274.293273925781,0.959750771522522,8.34465026855469e-07,0,15.007737159729,0
"10","2019-04-28 06:00:00",274.87,277.8,-64.7,-13.8,222.7,274.877563476562,0.865940093994141,0,0,12.1569118499756,0.00063323974609375
"11","2019-04-28 12:00:00",273.59,277.21,-75.8,-17.9,55.3,273.591125488281,0.829762637615204,0,0,10.4694051742554,0
"12","2019-04-28 18:00:00",272.97,277.36,-47.9,0.5,-5.1,272.961608886719,0.725193619728088,0,0,5.33540344238281,0
"13","2019-04-29",274.64,278.59,-28.2,10.8,199.1,274.648742675781,0.689792156219482,0,0,3.80045819282532,0
"14","2019-04-29 06:00:00",274.54,279.45,-27.6,0.2,179.9,274.548889160156,0.718492805957794,0,0,2.95755672454834,0
"15","2019-04-29 12:00:00",273.27,278.85,-44.6,-4,12.7,273.272216796875,0.701007723808289,0,0,3.97819042205811,0
"16","2019-04-29 18:00:00",272.84,278.61,-43,-2.4,-5.4,272.832397460938,0.680194199085236,0,0,3.69351553916931,0
"17","2019-04-30",274.31,278.28,-16.4,7.1,154.6,274.312713623047,0.669176280498505,0,0,2.16428875923157,0
"18","2019-04-30 06:00:00",274.28,278.2,-9.4,-2.1,146.6,274.285125732422,0.818483650684357,0,0,1.25873136520386,0
"19","2019-04-30 12:00:00",273.25,275.33,-6.2,-5.9,12.5,273.258758544922,1.00000357627869,2.74181365966797e-06,0,1.45823049545288,0
"20","2019-04-30 18:00:00",273.2,273.58,-2.4,-2,6,273.209350585938,1.00000536441803,5.54323196411133e-06,0,2.58136630058289,0
"21","2019-05-01",274.05,272.73,13.2,12.1,119.2,274.058410644531,1.00000286102295,3.45706939697266e-06,3.87430191040039e-07,4.41995191574097,0.00228691101074219
"22","2019-05-01 06:00:00",273.33,272.72,10.9,10.1,21.2,273.33984375,1.00000286102295,1.00135803222656e-05,5.57899475097656e-05,9.82743644714355,0.449420928955078
"23","2019-05-01 12:00:00",270.64,270.34,4.5,4.9,-11,270.632598876953,1.00000524520874,1.66893005371094e-06,0.000304177403450012,11.9065227508545,3.77966690063477
"24","2019-05-01 18:00:00",267.89,267.49,6.7,7.2,-16.8,267.884826660156,0.990361988544464,3.814697265625e-06,0.000159963965415955,11.3322801589966,8.01178359985352
"25","2019-05-02",267.82,266.38,24.5,24.6,-7,267.816650390625,0.934298455715179,1.19209289550781e-07,4.29153442382812e-06,8.82929611206055,2.97420501708984
"26","2019-05-02 06:00:00",266.39,265.94,7.1,17.4,-24.5,266.382446289062,0.919253766536713,0,4.02331352233887e-07,10.385046005249,0.685174942016602
"27","2019-05-02 12:00:00",264.06,263.64,3.4,4.3,-13.2,264.0556640625,0.966252088546753,2.38418579101562e-07,2.92211771011353e-05,5.22362279891968,0.375885009765625
"28","2019-05-02 18:00:00",264.24,263.59,5.2,4.8,-13.9,264.236846923828,0.965747117996216,2.98023223876953e-07,0.000131502747535706,4.51505947113037,1.42050743103027
"29","2019-05-03",266.38,264.64,18.4,15.3,-1.9,266.378234863281,0.932238757610321,4.76837158203125e-07,0.000131651759147644,5.19492721557617,1.77273559570312
"30","2019-05-03 06:00:00",265.89,265.7,1.5,18.5,-13.3,265.882720947266,0.887042701244354,0,0,10.2935333251953,1.12445068359375
"31","2019-05-03 12:00:00",260.86,262.19,-35.4,0.5,-17,260.855712890625,0.893940567970276,0,0,11.9385032653809,0.0245819091796875
"32","2019-05-03 18:00:00",259.15,262.01,-55.4,-7.3,-13.6,259.140747070312,0.867158114910126,0,0,8.97092342376709,0
"33","2019-05-04",267.75,266.24,17.8,12.8,16.3,267.74951171875,0.982516825199127,3.57627868652344e-07,7.60704278945923e-05,5.95514011383057,0.579097747802734
"34","2019-05-04 06:00:00",267.96,267.34,10.3,15.3,-1.3,267.958526611328,0.949725031852722,2.38418579101562e-07,6.49690628051758e-06,9.68027114868164,0.801322937011719
"35","2019-05-04 12:00:00",265.27,265.16,0,2.3,-8.1,265.260711669922,0.977483749389648,5.36441802978516e-07,1.05798244476318e-05,5.8053731918335,0.285524368286133
"36","2019-05-04 18:00:00",264.36,264.25,0,2.5,-3.9,264.359344482422,0.971623063087463,5.66244125366211e-07,8.6858868598938e-05,5.48209810256958,0.715465545654297
"37","2019-05-05",268.22,266.66,18.3,13.1,9.4,268.217071533203,0.98593407869339,5.96046447753906e-07,0.000180527567863464,5.88281726837158,4.07131004333496
"38","2019-05-05 06:00:00",268.76,267.66,13.3,10.4,3.7,268.756652832031,0.990283012390137,3.39746475219727e-06,0.000318706035614014,6.45804643630981,7.27108764648438
"39","2019-05-05 12:00:00",266.02,265.69,1.9,2.7,-7.2,266.017517089844,0.980581223964691,1.01327896118164e-06,2.7090311050415e-05,4.31177520751953,3.99057769775391
"40","2019-05-05 18:00:00",262.43,264.22,-29.6,-6.4,-14.7,262.424255371094,0.93342924118042,0,4.51505184173584e-06,7.61305093765259,2.01485443115234
"41","2019-05-06",266.23,265.57,10.4,24.2,-1.7,266.22412109375,0.864033043384552,0,0,9.0416898727417,0.196929931640625
"42","2019-05-06 06:00:00",265.47,266.31,-15.9,20.4,-9.9,265.465087890625,0.770343422889709,0,0,8.27113437652588,0.0101318359375
"43","2019-05-06 12:00:00",260.91,263.43,-37.7,-0.3,-25.5,260.908325195312,0.821093142032623,0,0,6.95326614379883,0
"44","2019-05-06 18:00:00",258.3,262.21,-54.7,-0.6,-17.7,258.296142578125,0.736606597900391,0,0,6.56194543838501,0
"45","2019-05-07",264.07,263.94,0,3.1,15.9,264.060546875,0.890994131565094,0,0,2.14109086990356,0
"46","2019-05-07 06:00:00",266.23,266.22,-0.9,6.4,-5.4,266.230773925781,0.914004147052765,0,0,5.05691480636597,0.0073089599609375
"47","2019-05-07 12:00:00",264.43,264.61,-1,0.2,-8.5,264.420288085938,0.973867237567902,3.57627868652344e-07,1.28597021102905e-05,1.79920482635498,4.11661911010742
"48","2019-05-07 18:00:00",259.75,262.95,-6.6,-1.8,-20.6,259.750305175781,0.932056963443756,0,4.4703483581543e-08,0.75647109746933,0.236072540283203
"49","2019-05-08",267.34,265.72,8.4,8.3,-5.2,267.340026855469,0.916003823280334,0,0,2.33787560462952,2.43659782409668
"50","2019-05-08 06:00:00",265.96,267.39,-15.1,18.1,-5.7,265.959594726562,0.663104355335236,0,0,4.84934949874878,0.055389404296875
"51","2019-05-08 12:00:00",262.72,266.36,-55.1,-16,-2.9,262.715057373047,0.89989161491394,0,5.66244125366211e-07,7.22215843200684,0.00032806396484375
"52","2019-05-08 18:00:00",264.56,266.21,-45.2,8.9,-0.1,264.556854248047,0.831135988235474,0,0,12.6373872756958,0
"53","2019-05-09",269.63,269.92,-11.6,28.5,11.6,269.623657226562,0.874805390834808,0,6.20335340499878e-05,14.4076948165894,0.600912094116211
"54","2019-05-09 06:00:00",270.71,271.14,-14.5,27.1,6.6,270.707275390625,0.872974634170532,0,5.88446855545044e-05,13.5795927047729,2.29365921020508
"55","2019-05-09 12:00:00",268.3,270.81,-50.5,-18,0,268.296447753906,0.918035209178925,0,9.49501991271973e-05,9.65202522277832,1.62881088256836
"56","2019-05-09 18:00:00",269.93,271.43,-31.5,-12.7,-0.5,269.923004150391,0.953694343566895,1.19209289550781e-07,4.66108322143555e-05,9.83190059661865,2.7264518737793
"57","2019-05-10",272.63,272.71,-3.3,10.8,11.7,272.625,0.942295134067535,3.57627868652344e-07,0.000290632247924805,9.01882934570312,6.41994857788086
"58","2019-05-10 06:00:00",272.84,270.76,15.6,13.2,-2.3,272.83544921875,1.00000309944153,4.76837158203125e-07,0.000120282173156738,3.56508445739746,14.6684494018555
"59","2019-05-10 12:00:00",269.59,269.33,1.3,1.7,-4.4,269.580810546875,0.997897207736969,1.66893005371094e-06,0.000102847814559937,4.60554790496826,13.4073677062988
"60","2019-05-10 18:00:00",268.11,267.78,2.7,3.2,-7.9,268.109100341797,0.991612076759338,8.34465026855469e-07,0.00013403594493866,5.90047788619995,7.6241455078125
"61","2019-05-11",270.8,268.95,27.5,22.5,6,270.792022705078,0.986788868904114,7.15255737304688e-07,3.83257865905762e-05,7.51250743865967,2.99002075195312
"62","2019-05-11 06:00:00",271.3,269.85,20.4,19.8,-5.4,271.2958984375,0.975680351257324,9.5367431640625e-07,7.25984573364258e-05,7.2934193611145,3.91636848449707
"63","2019-05-11 12:00:00",265.76,267.17,-22.1,-8,-23.7,265.756896972656,0.967914164066315,0,2.25752592086792e-06,7.11513996124268,4.45192337036133
"64","2019-05-11 18:00:00",261.27,264.8,-41.2,-10.4,-26.7,261.261413574219,0.899266183376312,0,0,5.44627285003662,0.100149154663086
"65","2019-05-12",266.13,266.3,-3.8,10.4,9.2,266.127197265625,0.879245221614838,0,0,6.58273792266846,0.000528335571289062
"66","2019-05-12 06:00:00",268.06,268.38,-6.7,12.8,-6.3,268.058349609375,0.87782496213913,0,0,7.60787630081177,0.069549560546875
"67","2019-05-12 12:00:00",267.31,267.23,-0.3,2.1,-2.5,267.308349609375,0.989155292510986,9.5367431640625e-07,0.000139728188514709,8.12825012207031,2.35862350463867
"68","2019-05-12 18:00:00",265.96,265.51,1.8,2,-6,265.951354980469,0.979024410247803,4.76837158203125e-07,3.23951244354248e-05,2.5275731086731,1.31317138671875
"69","2019-05-13",268.49,267.37,6.4,5.5,11.8,268.487060546875,0.974932610988617,0,2.45869159698486e-06,2.79934358596802,0.878402709960938
"70","2019-05-13 06:00:00",271.73,270.87,5.1,10.6,-4.2,271.726623535156,0.909395515918732,2.38418579101562e-07,8.94069671630859e-08,3.08479952812195,0.237346649169922
"71","2019-05-13 12:00:00",264.36,269.55,-10.6,-0.5,-34.4,264.359191894531,0.700502455234528,0,0,0.275024175643921,0.0019989013671875
"72","2019-05-13 18:00:00",264.34,269.85,-25.9,-7.1,-11.3,264.338134765625,0.820819973945618,0,0,2.24802803993225,0
"73","2019-05-14",270.88,272.48,-4,3.8,26.1,270.871826171875,0.742327690124512,0,0,1.15585339069366,0
"74","2019-05-14 06:00:00",273.22,273.68,-3.8,3.8,16.2,273.229248046875,0.922579050064087,0,0,3.43798494338989,0
"75","2019-05-14 12:00:00",265.74,271.82,-37.1,-17.6,-4.3,265.731506347656,0.902255713939667,0,0,2.95304107666016,0
"76","2019-05-14 18:00:00",264.37,272.84,-38.6,-9.2,-5.1,264.36962890625,0.702655851840973,0,0,2.22462964057922,0
"77","2019-05-15",273.36,274.75,-17.7,22.9,35.4,273.3623046875,0.764330327510834,0,0,5.9920916557312,0.000347137451171875
"78","2019-05-15 06:00:00",273.54,276.02,-26,5.9,55.5,273.54736328125,0.801790356636047,0,0,5.18652963638306,0.000171661376953125
"79","2019-05-15 12:00:00",268.67,275.64,-48.8,-10.8,-2.8,268.663330078125,0.708559215068817,0,0,3.44007039070129,0
"80","2019-05-15 18:00:00",266.59,276.51,-49.2,-8,11.6,266.5888671875,0.588718295097351,0,0,2.45908808708191,0
"81","2019-05-16",273.63,276.19,-24.8,24.1,68.4,273.6337890625,0.668887495994568,0,0,4.8156099319458,0
"82","2019-05-16 06:00:00",273.76,277.39,-26,8.9,81.9,273.765380859375,0.700747311115265,0,0,3.61823487281799,0
"83","2019-05-16 12:00:00",273.27,277.32,-65,-4.4,18,273.271728515625,0.766361892223358,0,0,7.90224838256836,0
"84","2019-05-16 18:00:00",272.22,276.6,-76.2,2.5,-2.7,272.218017578125,0.718464016914368,0,0,8.50328826904297,0
"85","2019-05-17",274.22,276.96,-62.7,20.2,142.6,274.22119140625,0.7801393866539,0,0,11.9680528640747,0
"86","2019-05-17 06:00:00",274.48,278.56,-83.3,-2,175,274.488525390625,0.767962753772736,0,0,10.7864274978638,0
"87","2019-05-17 12:00:00",274.14,277.47,-120.8,-30.6,128.3,274.14208984375,0.848941564559937,0,0,18.8277168273926,0
"88","2019-05-17 18:00:00",273.2,274.69,-56.5,20.4,5.4,273.209228515625,0.854800403118134,0,0,17.8173885345459,0
"89","2019-05-18",274.48,274.97,-9.7,-8.6,174.3,274.48779296875,1.00000286102295,1.9073486328125e-06,0,15.0497417449951,0
"90","2019-05-18 06:00:00",274.08,275.71,-29.3,-28.7,118.7,274.084228515625,1.00000262260437,8.58306884765625e-06,0,9.48091506958008,0
"91","2019-05-18 12:00:00",273.72,276.32,-48.4,-48.7,72.5,273.729736328125,1.00000286102295,9.5367431640625e-07,0,9.44126605987549,0
"92","2019-05-18 18:00:00",273.48,276.62,-50.4,-42.8,41.4,273.483154296875,0.975985765457153,0,0,8.00747013092041,0
"93","2019-05-19",274.81,277.17,-27.3,-18.3,216.9,274.814453125,0.953845083713531,0,0,6.48889923095703,0
"94","2019-05-19 06:00:00",274.5,278.52,-21.8,-10.8,172.9,274.508544921875,0.874148488044739,0,0,2.88279962539673,5.81741333007812e-05
"95","2019-05-19 12:00:00",272.4,278.19,-44.4,-15,-3.1,272.3916015625,0.775089144706726,0,0,3.82996702194214,0
"96","2019-05-19 18:00:00",271.88,278.44,-19.5,-8.5,-3.5,271.876708984375,0.79038006067276,0,0,1.49368619918823,0
"97","2019-05-20",274.81,277.98,-30.2,-1,218.4,274.815185546875,0.822833240032196,0,0,5.22294235229492,0.000112533569335938
"98","2019-05-20 06:00:00",274.46,278.13,-62.9,-30.4,168.1,274.463623046875,0.882845640182495,0,0,9.12241172790527,0
"99","2019-05-20 12:00:00",273.88,277.5,-52.9,-35.4,94,273.884094238281,0.925100207328796,1.19209289550781e-06,0,7.51668548583984,0
"100","2019-05-20 18:00:00",274.11,278.01,-59.9,-50.7,124.3,274.113159179688,0.956335067749023,5.48362731933594e-06,0,8.00690460205078,0
"101","2019-05-21",275.46,278.43,-44.1,-45,303.3,275.463134765625,0.988314867019653,0,0,8.59092617034912,0
"102","2019-05-21 06:00:00",275.28,279.23,-61.3,-49.7,274.2,275.282470703125,0.937395930290222,0,0,8.62079048156738,0
"103","2019-05-21 12:00:00",274.41,279.53,-85.1,-73,163.1,274.415161132812,0.932957947254181,0,0,8.7814769744873,0
"104","2019-05-21 18:00:00",274.79,279.37,-101.1,-118.3,213.9,274.797668457031,1.00000584125519,2.38418579101562e-07,0,11.9257555007935,0
"105","2019-05-22",274.39,279.04,-50.6,-52.7,160.9,274.39208984375,0.986895620822906,0.00110030174255371,0,5.74897766113281,0
"106","2019-05-22 06:00:00",273.67,277.16,-13.8,-14.5,63.6,273.672119140625,1.00000309944153,1.85966491699219e-05,0,2.02148532867432,0
"107","2019-05-22 12:00:00",273.36,275.96,-5.9,-5.8,23.1,273.362487792969,1.00000524520874,6.84261322021484e-05,0,1.12908053398132,0
"108","2019-05-22 18:00:00",273.07,272.69,2.1,2.4,-5.4,273.060546875,1.00000536441803,1.31130218505859e-06,5.39645552635193e-05,3.98780465126038,2.26111698150635
"109","2019-05-23",274.39,273.94,11.4,25,163.7,274.3935546875,0.951510667800903,0,0,9.86166954040527,0.675684928894043
"110","2019-05-23 06:00:00",274.11,273.91,6.1,10.8,120.7,274.112060546875,0.989243805408478,2.95639038085938e-05,0,11.2309236526489,0.540639877319336
"111","2019-05-23 12:00:00",272.2,272.73,-13.3,-9.8,-5.9,272.191711425781,1.00000500679016,2.38418579101562e-07,1.28597021102905e-05,10.4077453613281,0.258075714111328
"112","2019-05-23 18:00:00",270.9,272.35,-16.1,0,-6.7,270.890625,0.897695600986481,0,7.5995922088623e-07,5.13801288604736,3.72606468200684
"113","2019-05-24",274.19,274.57,-4.1,13.3,136.9,274.1982421875,0.92026150226593,0,0,7.53542327880859,1.17738914489746
"114","2019-05-24 06:00:00",274.22,276.37,-21.2,-5.6,135.7,274.22216796875,0.9051234126091,0,0,5.27004766464233,0.0119476318359375
"115","2019-05-24 12:00:00",273.33,274.72,-8.8,-8.2,21.2,273.336120605469,1.00000596046448,1.95503234863281e-05,0,3.03962850570679,0.00358772277832031
"116","2019-05-24 18:00:00",273.18,273.14,-0.1,0,1.9,273.187194824219,1.00000607967377,1.39474868774414e-05,9.5367431640625e-07,1.59467113018036,0.00184059143066406
"117","2019-05-25",273.78,273.04,4.8,4.5,81.1,273.786865234375,1.00000381469727,8.46385955810547e-06,1.20699405670166e-05,2.98813581466675,0.289894104003906
"118","2019-05-25 06:00:00",273.35,273.14,1.2,1.3,23.2,273.353515625,1.00000321865082,9.5367431640625e-06,0.00031694769859314,4.3789758682251,4.69049835205078
"119","2019-05-25 12:00:00",272.2,271.91,1.7,1.7,-5.1,272.195190429688,1.00000560283661,1.9073486328125e-06,0.000224888324737549,4.73915338516235,6.79742050170898
"120","2019-05-25 18:00:00",269.69,269.28,4.3,4.2,-10.1,269.681701660156,0.997732281684875,3.69548797607422e-06,6.92754983901978e-05,7.03519630432129,8.62055587768555
"121","2019-05-26",272.89,270.66,23.6,20.2,9.4,272.8857421875,0.998141944408417,1.54972076416016e-06,3.10167670249939e-05,5.1718316078186,2.39524078369141
"122","2019-05-26 06:00:00",273.41,273.25,0.3,4,32.2,273.41064453125,0.912600159645081,0,0,1.54229271411896,0.468828201293945
"123","2019-05-26 12:00:00",269.39,272.22,-11.6,1,-14.5,269.3828125,0.786367177963257,0,0,1.99270212650299,0.0290489196777344
"124","2019-05-26 18:00:00",268.52,271.43,-5.8,-3.2,-10.1,268.513610839844,0.957158327102661,0,0,0.817827105522156,0
"125","2019-05-27",273.65,271.96,6.6,6.4,68.6,273.657470703125,0.993062436580658,0,5.85615634918213e-06,1.57642102241516,0.0789299011230469
"126","2019-05-27 06:00:00",273.25,272.57,6.3,5.9,12.6,273.256591796875,1.000004529953,7.15255737304688e-07,3.37511301040649e-05,5.14598989486694,10.5401363372803
"127","2019-05-27 12:00:00",265.86,268.54,-10.7,-6.2,3.7,265.855865478516,0.999410390853882,3.57627868652344e-07,5.02169132232666e-06,1.908656001091,1.91757965087891
"128","2019-05-27 18:00:00",266.44,266.65,-1.4,-0.1,-20.4,266.438873291016,0.985674142837524,1.19209289550781e-07,6.49690628051758e-06,2.30297780036926,0.714481353759766
"129","2019-05-28",271.51,268.35,27.2,23.3,10.8,271.50146484375,0.959522306919098,1.19209289550781e-06,1.56015157699585e-05,3.89749550819397,0.716514587402344
"130","2019-05-28 06:00:00",269.97,268.01,23.5,17.9,-20.8,269.962646484375,0.988467872142792,1.19209289550781e-07,0.000195175409317017,5.9456615447998,7.19008636474609
"131","2019-05-28 12:00:00",267.02,266.47,6.7,6.4,-17.5,267.01220703125,0.984547913074493,2.50339508056641e-06,4.4211745262146e-05,7.35199975967407,7.30792999267578
"132","2019-05-28 18:00:00",265.84,265.19,5.5,5,-11.8,265.837829589844,0.976916313171387,1.07288360595703e-06,3.46750020980835e-05,4.84143686294556,2.05214691162109
"133","2019-05-29",268.83,267.31,19.4,14.2,-0.9,268.824951171875,0.989383399486542,3.69548797607422e-06,0.000183254480361938,6.48555374145508,7.28285598754883
